X,Y,OBJECTID,Status,Score,Match_addr,ShortLabel,USER_Year,USER_County,USER_District,USER_CDS2,USER_Name,USER_Street,USER_City,USER_State,USER_Zip,USER_Type,USER_Accommodations,USER_Classification,USER_LowGrade,USER_HighGrade,USER_EnrollK,USER_Enroll1,USER_Enroll2,USER_Enroll3,USER_Enroll4,USER_Enroll5,USER_Enroll6,USER_Enroll7,USER_Enroll8,USER_Enroll9,USER_Enroll10,USER_Enroll11,USER_Enroll12,USER_TotalEnroll,USER_PrevYearGrads,USER_FullTimeTeach,USER_PartTimeTeach,USER_Administrators,USER_OtherStaff,USER_TaxExempt,USER_CDS,USER_EnrollK5,USER_Enroll68,USER_Enroll912,COUNTY_NAM,CO_TEST,CO_TEST_Note
-13146499.1141,4030815.6063,962,M,99.43,"209 E Beverly Blvd, Montebello, California, 90640",209 E Beverly Blvd,2024-25,Los Angeles,Montebello Unified,A19648086167894,Arise Academy,209 E Beverly Blvd,Montebello,CA,90640,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,1,1,0,1,0,2,2,2,3,2,2,2,1,19,0,3,3,1,2,No,19648086167894,5,7,7,Los Angeles,1,
-13145302.313,4034353.8693,963,M,99.42,"1151 San Gabriel Blvd, Rosemead, California, 91770",1151 San Gabriel Blvd,2024-25,Los Angeles,Montebello Unified,A19648086914477,Don Bosco Technical Institute,1151 San Gabriel Boulevard,Rosemead,CA,91770,Boys Only,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,98,101,85,67,351,79,26,4,6,28,Yes,19648086914477,0,0,351,Los Angeles,1,
-13150349.633,4031303.2975,964,M,100,"329 N Garfield Ave, Montebello, California, 90640",329 N Garfield Ave,2024-25,Los Angeles,Montebello Unified,A19648086934400,Cantwell–Sacred Heart of Mary High School,329 North Garfield Avenue,Montebello,CA,90640,Coeducational,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,99,102,90,87,378,72,15,0,11,8,Yes,19648086934400,0,0,378,Los Angeles,1,
-13145759.1809,4030262.7514,965,M,99.42,"8420 Beverly Rd, Pico Rivera, California, 90660",8420 Beverly Rd,2024-25,Los Angeles,Montebello Unified,A19648086934202,Armenian Mesrobian School ,8420 Beverly Road,Pico Rivera,CA,90660,Coeducational,Day Only,Apostolic,Kindergarten,Twelfth Grade,19,11,9,18,24,23,14,20,18,18,12,22,27,235,26,22,4,4,6,Yes,19648086934202,104,52,79,Los Angeles,1,
-13150011.0372,4032932.0146,966,M,99.43,"840 N Garfield Ave, Montebello, California, 90640",840 N Garfield Ave,2024-25,Los Angeles,Montebello Unified,A19648086962567,Our Lady of The Miraculous Medal,840 North Garfield Avenue,Montebello,CA,90640,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,27,27,30,30,32,32,39,53,49,0,0,0,0,319,0,17,0,2,12,Yes,19648086962567,178,141,0,Los Angeles,1,
-13152649.8969,4024460.9175,967,M,99.42,"6824 Toler Ave, Bell Gardens, California, 90201",6824 Toler Ave,2024-25,Los Angeles,Montebello Unified,A19648086963888,St. Gertrude School,6824 Toler Avenue,Bell Gardens,CA,90201,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,22,22,32,22,33,21,37,27,32,0,0,0,0,248,0,10,1,2,10,Yes,19648086963888,152,96,0,Los Angeles,1,
-13151390.5707,4034893.8261,968,M,99.43,"1501 S Atlantic Blvd, Monterey Park, California, 91754",1501 S Atlantic Blvd,2024-25,Los Angeles,Montebello Unified,A19648086964662,St. Thomas Aquinas School,1501 South Atlantic Boulevard,Monterey Park,CA,91754,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,14,11,14,12,11,17,27,20,21,0,0,0,0,147,0,9,0,1,3,Yes,19648086964662,79,68,0,Los Angeles,1,
-13147951.7169,4030595.5813,969,M,100,"217 N 10th St, Montebello, California, 90640",217 N 10th St,2024-25,Los Angeles,Montebello Unified,A19648086963482,St. Benedict Elementary,217 North 10Th Street,Montebello,CA,90640,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,30,24,49,34,36,40,50,60,64,0,0,0,0,387,0,22,0,1,10,Yes,19648086963482,213,174,0,Los Angeles,1,
-13147639.6419,4029931.7313,970,M,99.43,"136 S 7th St, Montebello, California, 90640",136 S 7th St,2024-25,Los Angeles,Montebello Unified,A19648086982300,Montebello Christian School,136 South 7Th Street,Montebello,CA,90640,Coeducational,Day Only,Baptist,Kindergarten,Eighth Grade ,26,18,22,18,20,15,15,20,15,0,0,0,0,169,0,10,1,2,6,Yes,19648086982300,119,50,0,Los Angeles,1,
-13195673.7361,4079974.9855,971,M,99.4,"23225 Lyons Ave, Newhall, California, 91321",23225 Lyons Ave,2024-25,Los Angeles,Newhall,A19648326962948,Our Lady of Perpetual Help School,23225 Lyons Avenue,Santa Clarita,CA,91321,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,36,36,36,36,34,36,25,31,24,0,0,0,0,294,0,11,5,1,12,Yes,19648326962948,214,80,0,Los Angeles,1,
-13144419.4055,4015744.5035,972,M,99.42,"11943 Rosecrans Ave, Norwalk, California, 90650",11943 Rosecrans Ave,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648406164917,LuTEC,11943 Rosecrans Ave,Norwalk,CA,90650,Coeducational,Day Only,Lutheran,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,2,2,2,0,6,0,1,0,1,1,Yes,19648406164917,0,0,6,Los Angeles,1,
-13150133.9877,4034200.9212,973,M,99.43,"2009 S Garfield Ave, Monterey Park, California, 91754",2009 S Garfield Ave,2024-25,Los Angeles,Montebello Unified,A19648087048416,Meher Montessori School,2009 S. Garfield Ave,Monterey Park,CA,91754,Coeducational,Day Only,Non-Religious,Kindergarten,Sixth Grade,17,5,6,3,3,2,2,0,0,0,0,0,0,38,0,4,0,2,6,No,19648087048416,36,2,0,Los Angeles,1,
-13145104.8661,4016170.5266,974,M,99.42,"13817 Pioneer Blvd, Norwalk, California, 90650",13817 Pioneer Blvd,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648406964043,Saint John of God,13817 Pioneer Blvd.,Norwalk,CA,90650,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,22,17,14,10,7,14,9,14,7,0,0,0,0,114,0,9,1,1,3,Yes,19648406964043,84,30,0,Los Angeles,1,
-13141932.5241,4016058.0806,975,M,99.42,"13913 Shoemaker Ave, Norwalk, California, 90650",13913 Shoemaker Ave,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648406964167,St. Linus School,13913 Shoemaker Ave.,Norwalk,CA,90650,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,29,26,13,21,17,23,17,20,21,0,0,0,0,187,0,11,1,2,7,Yes,19648406964167,129,58,0,Los Angeles,1,
-13135106.8337,4017029.0907,976,M,98.47,"13021 Santa Gertrudes Ave, La Mirada, California, 90638",13021 Santa Gertrudes Ave,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648406960793,Beatitudes of our Lord Elementary,13021 South Santa Gertrudes Avenue,La Mirada,CA,90638,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,40,29,32,25,31,30,32,28,30,0,0,0,0,277,0,11,3,2,12,Yes,19648406960793,187,90,0,Los Angeles,1,
-13136098.9196,4014713.5024,977,M,99.42,"14901 Adelfa Dr, La Mirada, California, 90637",14901 Adelfa Dr,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648407088057,Foundation Christian School,"14901 Adelfa Drive, Number 1840",La Mirada,CA,90637,Coeducational,Day Only,Nondenominational,First Grade,Twelfth Grade,0,18,15,18,13,19,17,10,10,9,8,7,4,148,6,0,90,4,0,Yes,19648407088057,83,37,28,Los Angeles,1,
-13139370.1762,4016559.2843,978,M,99.42,"14030 Foster Rd, La Mirada, California, 90638",14030 Foster Rd,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648406964464,St. Paul of the Cross Elementary,14030 Foster Road,La Mirada,CA,90638,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,7,16,8,5,6,10,11,5,13,0,0,0,0,81,0,5,3,2,3,Yes,19648406964464,52,29,0,Los Angeles,1,
-13145821.0807,4017630.2606,979,M,98.47,"11364 Imperial Hwy, Norwalk, California, 90650",11364 Imperial Hwy,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648407084650,New Harvest Christian,11364 East Imperial Highway,Norwalk,CA,90650,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,1,5,5,3,7,6,5,4,4,5,3,6,3,57,2,9,3,4,3,No,19648407084650,27,13,17,Los Angeles,1,
-13136513.2023,4017227.4121,980,M,99.42,"12900 Bluefield Ave, La Mirada, California, 90638",12900 Bluefield Ave,2024-25,Los Angeles,Norwalk-La Mirada Unified,A19648407100753,"Heights Christian Schools, Bluefield Campus",12900 Bluefield Avenue,La Mirada,CA,90638,Coeducational,Day Only,Nondenominational,Fifth Grade,Eighth Grade ,0,0,0,0,0,57,57,66,76,0,0,0,0,256,0,15,7,3,8,Yes,19648407100753,57,199,0,Los Angeles,1,
-13152420.2219,4111010.4229,981,M,99.43,"40027 11th St W, Palmdale, California, 93551",40027 11th St W,2024-25,Los Angeles,Palmdale Elementary,A19648577024649,Westside Christian,40027 11Th Street West,Palmdale,CA,93551,Coeducational,Day Only,Baptist,Kindergarten,Eighth Grade ,8,17,17,10,12,12,16,9,13,0,0,0,0,114,0,9,0,2,6,Yes,19648577024649,76,38,0,Los Angeles,1,
-13146708.8401,4103419.5293,982,M,99.42,"1730 High Vista Ave, Palmdale, California, 93550",1730 High Vista Ave,2024-25,Los Angeles,Palmdale Elementary,A19648577088834,Shepherd Christian School,1730 High Vista Avenue,Palmdale,CA,93550,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,2,5,2,2,3,1,2,3,4,3,3,2,4,36,4,16,6,2,0,No,19648577088834,15,9,12,Los Angeles,1,
-13144099.4095,4106194.5182,983,M,99.43,"38050 30th St E, Palmdale, California, 93550",38050 30th St E,2024-25,Los Angeles,Palmdale Elementary,A19648576162150,Il Giardino Montessori,38050 30Th St. East,Palmdale,CA,93550,Coeducational,Day Only,Non-Religious,First Grade,Eighth Grade ,0,3,3,1,2,2,0,0,0,0,0,0,0,11,0,0,1,1,0,No,19648576162150,11,0,0,Los Angeles,1,
-13146960.8061,4105434.0957,984,M,98.43,"1600 E Avenue R4, Palmdale, California, 93550",1600 E Avenue R4,2024-25,Los Angeles,Palmdale Elementary,A19648576964308,St. Mary Elementary Catholic,1600 East Avenue R-4,Palmdale,CA,93550,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,54,23,30,26,23,24,29,25,21,0,0,0,0,255,0,12,1,1,16,Yes,19648576964308,180,75,0,Los Angeles,1,
-13180875.3987,3995136.9357,985,M,99.42,"31100 Hawthorne Blvd, Rancho Palos Verdes, California, 90275",31100 Hawthorne Blvd,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656926703,PV Peninsula Montessori School,31100 Hawthorne Blvd.,Rancho Palos Verdes,CA,90275,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,20,10,14,11,9,6,0,0,0,0,0,0,0,70,0,10,4,4,2,No,19648656926703,70,0,0,Los Angeles,1,
-13177268.0971,3998252.1951,986,M,99.32,"550 Deep Valley Dr, Suite 250, Rolling Hills Estates, California, 90274","550 Deep Valley Dr, Suite 250",2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656159867,"Fusion Academy, Palos Verdes","550 Deep Valley Dr., Suite 250",Rolling Hills,CA,90274,Coeducational,Day Only,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,1,2,2,7,5,3,2,22,5,14,0,4,0,No,19648656159867,0,5,17,Los Angeles,1,
-13177270.9337,3998448.6762,987,M,99.42,"500 Silver Spur Rd, Rolling Hills Estates, California, 90275",500 Silver Spur Rd,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656170690,Rolling Hill International School,500 Silver Spur Road ,Rancho Palos Verdes,CA,90275,Coeducational,Day Only,Non-Religious,Kindergarten,Tenth Grade,0,1,2,2,0,0,4,1,0,1,1,0,0,12,0,3,4,3,5,No,19648656170690,5,5,2,Los Angeles,1,
-13175867.5976,3998900.2847,988,M,98.47,"26800 Academy Dr, Palos Verdes Peninsula, California, 90274",26800 Academy Dr,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656934467,Chadwick,26800 South Academy Drive,Palos Verdes Peninsula,CA,90274,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,44,40,42,40,42,42,83,90,89,92,83,94,82,863,82,119,0,34,46,Yes,19648656934467,250,262,351,Los Angeles,1,
-13155681.812,4014444.2674,989,M,99.42,"15347 Hunsaker Ave, Unit C, Paramount, California, 90723","15347 Hunsaker Ave, Unit C",2024-25,Los Angeles,Paramount Unified,A19648736145791,Calvary Christian Academy of Compton,15347 Hunsaker Avenue Unit C,Paramount,CA,90723,Coeducational,Day Only,Baptist,Kindergarten,Twelfth Grade,3,0,0,0,0,0,0,0,1,1,2,1,1,9,0,1,1,1,0,No,19648736145791,3,1,5,Los Angeles,1,
-13174795.2026,3999625.8825,990,M,99.4,"26444 Crenshaw Blvd, Palos Verdes Peninsula, California, 90274",26444 Crenshaw Blvd,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656968119,Rolling Hills Country Day School,26444 Crenshaw Boulevard,Rolling Hills Estates,CA,90274,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,38,45,46,49,50,50,53,49,42,0,0,0,0,422,0,31,5,3,17,No,19648656968119,278,144,0,Los Angeles,1,
-13176739.532,3996950.1884,991,M,99.42,"5446 Crest Rd, Rancho Palos Verdes, California, 90275",5446 Crest Rd,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656964035,St. John Fisher School,5446 Crest Road,Rancho Palos Verdes,CA,90275,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,28,17,17,18,11,20,24,12,25,0,0,0,0,172,0,14,4,1,4,No,19648656964035,111,61,0,Los Angeles,1,
-13154944.9299,4014805.364,992,M,99.42,"7200 Somerset Blvd, Unit 982, Paramount, California, 90723","7200 Somerset Blvd, Unit 982",2024-25,Los Angeles,Paramount Unified,A19648736166128,INTER-TRIBAL Family Of Nations Day School Program ,7200 Somerset  Boulevard (Ste.982),Paramount ,CA,90723,Coeducational,Day Only,Sikh,Kindergarten,Twelfth Grade,1,2,1,0,1,1,1,1,0,1,0,0,1,10,1,2,1,2,1,Yes,19648736166128,6,2,2,Los Angeles,1,
-13153574.6804,4015231.5713,993,M,98.47,"14813 Paramount Blvd, Paramount, California, 90723",14813 Paramount Blvd,2024-25,Los Angeles,Paramount Unified,A19648736962971,Our Lady of the Rosary School,14813 South Paramount Boulevard,Paramount,CA,90723,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,28,13,17,17,11,18,23,22,30,0,0,0,0,179,0,10,0,1,10,Yes,19648736962971,104,75,0,Los Angeles,1,
-13152248.3132,4009868.6627,994,M,99.42,"3601 Saint Pancratius Pl, Lakewood, California, 90712",3601 Saint Pancratius Pl,2024-25,Los Angeles,Paramount Unified,A19648736964415,St. Pancratius ,3601 St. Pancratius Pl,Lakewood,CA,90712,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,33,18,18,17,21,11,12,20,21,0,0,0,0,171,0,10,3,3,8,Yes,19648736964415,118,53,0,Los Angeles,1,
-13153587.2862,4049268.0173,995,M,99.42,"5 Westmoreland Pl, Pasadena, California, 91103",5 Westmoreland Pl,2024-25,Los Angeles,Pasadena Unified,A19648810127415,Westmoreland Academy,5 Westmoreland Place,Pasadena,CA,91103,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,1,1,3,6,2,6,1,3,7,6,14,10,24,84,8,9,0,3,64,Yes,19648810127415,19,11,54,Los Angeles,1,
-13148920.5593,4051444.4273,996,M,99.43,"1536 E Washington Blvd, Pasadena, California, 91104",1536 E Washington Blvd,2024-25,Los Angeles,Pasadena Unified,A19648816146161,Tabernacle Of David Christian Academy,1536 East Washington Boulevard,Pasadena,CA,91104,Coeducational,Day Only,Nondenominational,Kindergarten,Sixth Grade,12,3,9,5,9,2,3,0,0,0,0,0,0,43,0,6,2,2,2,Yes,19648816146161,40,3,0,Los Angeles,1,
-13148081.87,4053187.851,997,M,99.42,"2046 Allen Ave, Altadena, California, 91001",2046 Allen Ave,2024-25,Los Angeles,Pasadena Unified,A19648816152227,Stratford School,2046 Allen Avenue,Altadena,CA,91001,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,18,15,15,23,19,16,11,6,3,0,0,0,0,126,0,28,6,6,4,No,19648816152227,106,20,0,Los Angeles,1,
-13150506.9822,4048523.7328,998,M,99.43,"35 N Lake Ave, #160, Pasadena, California, 91101","35 N Lake Ave, #160",2024-25,Los Angeles,Pasadena Unified,A19648816146567,Fusion Academy Pasadena Downtown,"35 North Lake Avenue, Suite 160",Pasadena,CA,91101,Coeducational,Day Only,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,2,0,5,9,4,5,6,31,9,15,0,4,0,No,19648816146567,0,7,24,Los Angeles,1,
-13173853.5338,3999129.3228,999,M,98.77,"26825 Rolling Hills Rd, Palos Verdes Peninsula, California, 90274",26825 Rolling Hills Rd,2024-25,Los Angeles,Palos Verdes Peninsula Unified,A19648656983316,Peninsula Heritage School,26944 And 26825 Rolling Hills Road,Rolling Hills Estates,CA,90274,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,9,14,4,10,12,19,15,14,16,0,0,0,0,113,0,24,6,6,5,Yes,19648656983316,68,45,0,Los Angeles,1,
-13148996.8189,4051929.5971,1000,M,100,"1505 E Howard St, Pasadena, California, 91104",1505 E Howard St,2024-25,Los Angeles,Pasadena Unified,A19648816158661,EF Academy Pasadena,1505 E Howard Street,Pasadena,CA,91104,Coeducational,Both,Non-Religious,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,36,65,95,68,264,53,40,0,10,46,No,19648816158661,0,0,264,Los Angeles,1,
-13150653.2408,4049357.2037,1001,M,99.43,"393 N Lake Ave, Pasadena, California, 91101",393 N Lake Ave,2024-25,Los Angeles,Pasadena Unified,A19648816171045,Bridge Global Academy,393 N Lake Ave ,Pasadena,CA,91101,Coeducational,Day Only,Nondenominational,Kindergarten,Second Grade,3,3,2,0,0,0,0,0,0,0,0,0,0,8,0,1,1,1,0,No,19648816171045,8,0,0,Los Angeles,1,
-13150070.2312,4054212.904,1002,M,98.47,"2501 Maiden Ln, Altadena, California, 91001",2501 Maiden Ln,2024-25,Los Angeles,Pasadena Unified,A19648816912976,Sahag-Mesrob Armenian Christian School,2501 N. Maiden Lane,Altadena,CA,91001,Coeducational,Day Only,Evangelical,Kindergarten,Eighth Grade ,15,22,21,20,14,15,8,6,0,0,0,0,0,121,0,22,4,2,3,Yes,19648816912976,107,14,0,Los Angeles,1,
-13152203.6659,4054570.5085,1003,M,98.47,"2704 Fair Oaks Ave, Altadena, California, 91001",2704 Fair Oaks Ave,2024-25,Los Angeles,Pasadena Unified,A19648816166581,Fair Oaks School,2704 N Fair Oaks Ave,Altadena,CA,91001,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,8,4,3,6,4,5,0,0,0,0,0,0,0,30,0,4,0,1,1,No,19648816166581,30,0,0,Los Angeles,1,
-13141609.0571,4050852.9843,1004,M,99.43,"93 N Baldwin Ave, Sierra Madre, California, 91024",93 N Baldwin Ave,2024-25,Los Angeles,Pasadena Unified,A19648816903751,Bethany Christian School,"93 N Baldwin Avenue, Suite B",Sierra Madre,CA,91024,Coeducational,Day Only,Evangelical,Kindergarten,Eighth Grade ,14,11,5,12,11,12,13,15,20,0,0,0,0,113,0,9,5,1,19,Yes,19648816903751,65,48,0,Los Angeles,1,
-13151813.0458,4054710.9952,1005,M,99.43,"209 E Mariposa St, Altadena, California, 91001",209 E Mariposa St,2024-25,Los Angeles,Pasadena Unified,A19648816916571,Pasadena Waldorf School,209 East Mariposa Street,Altadena,CA,91001,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,36,21,18,21,21,17,11,10,10,10,8,3,14,200,14,31,22,2,14,Yes,19648816916571,134,31,35,Los Angeles,1,
-13143142.8269,4051104.1129,1006,M,99.43,"200 N Michillinda Ave, Sierra Madre, California, 91024",200 N Michillinda Ave,2024-25,Los Angeles,Pasadena Unified,A19648816934186,Alverno Heights Academy,200 North Michillinda Avenue,Sierra Madre,CA,91024,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,53,22,26,31,27,26,32,28,31,0,0,0,0,276,0,15,4,2,9,Yes,19648816934186,185,91,0,Los Angeles,1,
-13153678.6803,4046290.7378,1007,M,99.42,"500 Bellefontaine St, Pasadena, California, 91105",500 Bellefontaine St,2024-25,Los Angeles,Pasadena Unified,A19648816935282,Mayfield Senior School,500 Bellefontaine Street,Pasadena,CA,91105,Girls Only,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,75,79,73,83,310,80,34,4,10,27,Yes,19648816935282,0,0,310,Los Angeles,1,
-13153177.7622,4047989.9437,1008,M,99.43,"169 S Saint John Ave, Pasadena, California, 91105",169 S Saint John Ave,2024-25,Los Angeles,Pasadena Unified,A19648816935241,Maranatha High School,169 South Saint John Ave,Pasadena,CA,91105,Coeducational,Day Only,Nondenominational,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,149,145,125,135,554,133,36,9,5,17,Yes,19648816935241,0,0,554,Los Angeles,1,
-13150019.4255,4046963.3555,1009,M,99.43,"1030 E California Blvd, Pasadena, California, 91106",1030 E California Blvd,2024-25,Los Angeles,Pasadena Unified,A19648816935589,Polytechnic School,1030 East California Boulevard,Pasadena,CA,91106,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,46,46,47,45,46,47,68,76,75,102,100,90,93,881,89,86,1,14,99,Yes,19648816935589,277,219,385,Los Angeles,1,
-13143370.0479,4050465.3552,1010,M,99.43,"3880 E Sierra Madre Blvd, Pasadena, California, 91107",3880 E Sierra Madre Blvd,2024-25,Los Angeles,Pasadena Unified,A19648816935035,La Salle High School,3880 East Sierra Madre Boulevard,Pasadena,CA,91107,Coeducational,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,172,164,167,156,659,163,60,0,7,12,Yes,19648816935035,0,0,659,Los Angeles,1,
-13153260.3387,4045923.3394,1011,M,99.42,"324 Madeline Dr, Pasadena, California, 91105",324 Madeline Dr,2024-25,Los Angeles,Pasadena Unified,A19648816936264,Westridge School for Girls,324 Madeline Drive,Pasadena,CA,91105,Girls Only,Day Only,Non-Religious,Fourth Grade,Twelfth Grade,0,0,0,0,34,34,52,63,66,81,83,62,75,550,0,67,5,8,75,Yes,19648816936264,68,181,301,Los Angeles,1,
-13147575.9039,4049492.5913,1012,M,99.43,"2116 E Villa St, Pasadena, California, 91107",2116 E Villa St,2024-25,Los Angeles,Pasadena Unified,A19648816936199,Villa Esperanza Services,2116 East Villa Street,Pasadena,CA,91107,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,0,0,0,0,2,0,3,2,2,2,5,5,23,44,1,6,0,3,50,Yes,19648816936199,2,7,35,Los Angeles,1,
-13151647.0808,4047453.8181,1013,M,99.43,"405 S Euclid Ave, Pasadena, California, 91101",405 S Euclid Ave,2024-25,Los Angeles,Pasadena Unified,A19648816962625,Mayfield Junior School,405 South Euclid Avenue,Pasadena,CA,91101,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,56,57,50,61,58,68,64,69,64,0,0,0,0,547,0,44,0,14,44,Yes,19648816962625,350,197,0,Los Angeles,1,
-13147334.9201,4048512.6671,1014,M,99.43,"2215 E Colorado Blvd, Pasadena, California, 91107",2215 E Colorado Blvd,2024-25,Los Angeles,Pasadena Unified,A19648816954069,St. Gregory's A. & M. Hovsepian School,2215 E Colorado Blvd,Pasadena,CA,91107,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,25,30,15,22,25,19,17,10,19,0,0,0,0,182,0,15,6,2,5,Yes,19648816954069,136,46,0,Los Angeles,1,
-13139399.148,4047908.6259,1015,M,99.43,"41 W Santa Clara St, Arcadia, California, 91007",41 W Santa Clara St,2024-25,Los Angeles,Arcadia Unified,A19648816959134,Excelsior School,41 West Santa Clara Street,Arcadia,CA,91007,Coeducational,Both,Non-Religious,Eighth Grade ,Twelfth Grade,0,0,0,0,0,0,0,0,2,12,18,19,21,72,7,4,3,2,1,No,19648816959134,0,2,70,Los Angeles,1,
-13146312.6962,4050036.4302,1016,M,99.43,"2660 E Orange Grove Blvd, Pasadena, California, 91107",2660 E Orange Grove Blvd,2024-25,Los Angeles,Pasadena Unified,A19648816960785,Assumption of the Blessed Virgin Mary,2660 East Orange Grove Boulevard,Pasadena,CA,91107,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,7,7,7,10,17,17,19,15,9,0,0,0,0,108,0,12,4,1,10,Yes,19648816960785,65,43,0,Los Angeles,1,
-13152367.5781,4048974.0793,1017,M,99.42,"42 Chestnut St, Pasadena, California, 91103",42 Chestnut St,2024-25,Los Angeles,Pasadena Unified,A19648816963367,St. Andrew Catholic School,42 Chestnut Street,Pasadena,CA,91103,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,38,18,21,25,10,4,18,15,10,0,0,0,0,159,0,13,6,2,4,Yes,19648816963367,116,43,0,Los Angeles,1,
